member_id,name,profile_url,source_url,url_slug,honorific,page_title,biography,looking_for,crawl_status,crawl_error,crawled_at
mem_4ee060e99b,Gloria Roldan Urgoiti,https://profiles.ucalgary.ca/gloria-roldan-urgoiti,https://profiles.ucalgary.ca/gloria-roldan-urgoiti,gloria-roldan-urgoiti,,Gloria Roldan Urgoiti | UCalgary Profiles | University of Calgary,"Biography Medical School – University of the Republic, Uruguay. Masters in Biomedical Research – University of the Republic, Uruguay. Internal Medicine and Medical Oncology Residency – University of Calgary. Clinical and Research Fellowship in Neuro-Oncology – Department of Neurosciences, University of Calgary. Fellowship in Translational Research – Tom Baker Cancer Centre, University of Calgary. Dr. Gloria Roldan Urgoiti is an Associate Professor in the Department of Oncology at the University of Calgary, and is part of the Breast Cancer and Brain Tumors Site Groups. During her training in Medical Oncology and Neuro-Oncology, she became interested in clinical research, particularly in clinical trials design including a translational component and protection of human subjects & ethics. Currently, she participates in the design and implementation of clinical trials with special interest in enhancement of immune response to improve outcomes in patients with Glioblastoma, and she is a member of the Health Research Ethics Board of Alberta. Dr. Roldan Urgoiti joined the Alberta Breast Cancer Screening Program with the aim to help mitigate cultural barriers to cancer screening. She enjoys teaching to residents and fellows that rotate through her clinics as well as in the Medical Oncology Residents’ clinic where she has the opportunity to mentor future specialists. Since 2019, she is the Program Director of the General Practitioners in Oncology Focused Training Program aiming to improve the care near home of patients living in distant communities all over Alberta. Additionally, every year she leads a workshop about Medical Professionalism for International Medical Graduates joining Residency or Fellowship Programs in Alberta.",,success,,2026-04-17T22:25:24.345197+00:00
mem_ccd6df0b53,Gordon Campbell Teskey,https://profiles.ucalgary.ca/gordon-campbell-teskey,https://profiles.ucalgary.ca/gordon-campbell-teskey,gordon-campbell-teskey,Professor,Gordon Campbell Teskey | UCalgary Profiles | University of Calgary,"Background Educational Background BSc Zoology, University of Western Ontario, 1983 MSc Zoology, University of Western Ontario, 1985 PhD Physiological Psychology, University of Western Ontario, 1990",,success,,2026-04-17T22:25:25.971026+00:00
mem_82005c4912,Grant Robert Gordon,https://profiles.ucalgary.ca/grant-robert-gordon,https://profiles.ucalgary.ca/grant-robert-gordon,grant-robert-gordon,,Grant Robert Gordon | UCalgary Profiles | University of Calgary,"Background Educational Background B.S. Kinesiology, University of Calgary, 2011 Doctor of Philosophy Neuroscience, University of Calgary, 2006",,success,,2026-04-17T22:25:27.584736+00:00
mem_8466f664c9,Guang Yang,https://profiles.ucalgary.ca/guang-yang-0,https://profiles.ucalgary.ca/guang-yang-0,guang-yang-0,Dr.,Guang Yang | UCalgary Profiles | University of Calgary,,I'm looking for... Research assistants Graduate students and postdoctoral researchers,success,,2026-04-17T22:25:29.184897+00:00
mem_830cb17f4e,Guillaume Millet,https://profiles.ucalgary.ca/guillaume-millet,https://profiles.ucalgary.ca/guillaume-millet,guillaume-millet,Dr.,Guillaume Millet | UCalgary Profiles | University of Calgary,,,success,,2026-04-17T22:25:30.889814+00:00
mem_92df5b400e,Guillermo Delgado Garcia,https://profiles.ucalgary.ca/guillermo-delgado-garcia,https://profiles.ucalgary.ca/guillermo-delgado-garcia,guillermo-delgado-garcia,Dr.,Guillermo Delgado Garcia | UCalgary Profiles | University of Calgary,"Biography Dr. Guillermo Delgado-García is a Clinical Assistant Professor in the Department of Clinical Neurosciences at the University of Calgary and a full member of the Hotchkiss Brain Institute. As an adult neurologist and epileptologist, he is part of the Calgary Comprehensive Epilepsy Program and provides specialized care at both Foothills Medical Centre and South Health Campus. Dr. Delgado-García is a Licentiate of the Medical Council of Canada, a Fellow of the Royal College of Physicians of Canada (Division of Medicine), and a Diplomate of the Canadian Society of Clinical Neurophysiologists. Dr. Delgado-García holds certifications in Neurology from the Royal College of Physicians of Canada and the Mexican Council of Neurology, as well as in Clinical Electroencephalography (EEG) from the Canadian Society of Clinical Neurophysiologists. In Mexico, he is also board-certified in Internal Medicine. Dr. Delgado-García earned his medical degree with honors from the Universidad Autónoma de Nuevo León (UANL) in Mexico. He began his academic journey with a research assistantship in Clinical Neurophysiology and Autonomic Disorders at the Instituto Nacional de Ciencias Médicas y Nutrición in Mexico City. Dr. Delgado-García completed residencies in Internal Medicine (UANL) and Adult Neurology (Instituto Nacional de Neurología y Neurocirugía), followed by a Clinical and Research Fellowship in Epileptology and EEG at the University of Calgary. Alongside his clinical training, Dr. Delgado-García completed graduate studies in Medical Sciences (Universidad Nacional Autónoma de México) and Neurobiology & Biotechnology (Université de Bordeaux)—earning two MSc degrees.",,success,,2026-04-17T22:25:32.506841+00:00
mem_fc7a9521ff,Haixu Wang,https://profiles.ucalgary.ca/haixu-wang,https://profiles.ucalgary.ca/haixu-wang,haixu-wang,,Haixu Wang | UCalgary Profiles | University of Calgary,,,success,,2026-04-17T22:25:34.125464+00:00
mem_c2e555277c,Harry Peery,https://profiles.ucalgary.ca/harry-peery,https://profiles.ucalgary.ca/harry-peery,harry-peery,Dr.,Harry Peery | UCalgary Profiles | University of Calgary,"Biography I came to Canada 33 years ago and have been doing teaching. Writing, and assisting in cancer research across Canada and in the United States ever since. I did my first post-doc at Chalk River (at AECL now Canadian Nuclear Labs) examining the effect of background radiation on a rodent species (deer mouse) that lives near uranium tailings. My second post-doc was at Calgary primarily teaching medical students but also some graduate courses. I began to resume my imaging small tumor research (begun at McMaster) in Karl Riabowol’s lab during this time. I also have written, in collaboration with 3 clinicians at Yale and Hanan Bassyouni, an endocrinologist at Calgary, a textbook in medical endocrinology which includes discussion of endocrine tumors, including several malignant and benign endocrine tumor case studies. The 550-page text was published March 26, 2021 (Elsevier is the publisher). I am also working on an integrated pathology-anatomy-physiology-pharmacology-radiology text with 2 clinicians at New York University, one at the University of Washington and one at the University of Vermont and, as consultants, Chris Naugler in pathology and Director of UME at Calgary and Phillip Xiu at Cambridge in the UK. This text is for medical students and follows Calgary’s approach to medical education. Neoplasia is one of our chapters. It is also published by Elsevier and will be out in 2023. I have also contributed to other medical textbooks. Currently, I have a proposal submitted for a pathophysiology textbook for medicine and biomedical engineering with clinical coauthors at Sidney Kimmel Medical College at Thomas Jefferson University, the University of Indiana, and the University of Washington. I have a second proposal submitted for a clinically oriented undergraduate non-majors biology text for those going into health professions research and/ or practice. I also teach online in graduate programs at the University of Washington in Seattle, and at the Johns Hopkins University in Baltimore, Maryland. I am also an actively licensed registered nurse in Arizona. As my affiliation on these books (and eventually some papers from Karl’s lab), and teaching, it is nice to promote the Arnie Charbonneau Cancer Research Institute.",,success,,2026-04-17T22:25:35.748450+00:00
mem_514df516d2,H. Artee Luchman,https://profiles.ucalgary.ca/h-artee-luchman,https://profiles.ucalgary.ca/h-artee-luchman,h-artee-luchman,Dr.,H. Artee Luchman | UCalgary Profiles | University of Calgary,Biography Dr. Luchman is a Research Assistant Professor with an adjunct appointment in the Department of Cell Biology and Anatomy at the University of Calgary.,,success,,2026-04-17T22:25:37.353743+00:00
mem_3453676d84,Hedwich Kuipers,https://profiles.ucalgary.ca/hedwich-kuipers,https://profiles.ucalgary.ca/hedwich-kuipers,hedwich-kuipers,Dr.,Hedwich Kuipers | UCalgary Profiles | University of Calgary,Biography Affiliations: Hotchkiss Brain Institute The Snyder Institute for Chronic Diseases,,success,,2026-04-17T22:25:38.951492+00:00
mem_b71fb09d51,Helen Carlson,https://profiles.ucalgary.ca/helen-carlson,https://profiles.ucalgary.ca/helen-carlson,helen-carlson,Dr.,Helen Carlson | UCalgary Profiles | University of Calgary,"Biography Dr. Carlson's research focuses on using multimodal magnetic resonance imaging (MRI), functional near infrared spectroscopy (fNIRS), and electroencephalography (EEG) to investigate mechanisms of neuroplasticity in the developing brain of children with early brain injuries. Such children include those with perinatal and childhood stroke, quadriplegic cerebral palsy, epilepsy, spinal muscular atrophy, preterm birth, traumatic brain injuries, chronic pain, multiple sclerosis, and more. Dr. Carlson is particularly interested in personalized neuroimaging using normative modelling and machine learning where individual differences in brain plasticity, reflected in departures from typical developmental trajectories, can inform rehabilitation strategies and future intervention-based clinical trials. How individualized modelling of brain anatomy can maximize effectiveness of non-invasive brain stimulation and pediatric brain-computer interfaces (BCIs) are additional research interests. Dr. Carlson also embraces the knowledge of patient and family partners with lived experience in her research and feels that working together we are closer to achieving excellence. Improving clinical care and quality of life via evidence-based interventions are of utmost importance.",,success,,2026-04-17T22:25:40.546663+00:00
